Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Value
1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,4659,4276,0
0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,634,3835,0
0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3265,6034,0
1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3397,3786,0
0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,5852,4204,0
0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2127,2873,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,2312,4497,0
1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,4640,6182,0
0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1590,3463,0
1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,2938,5636,0
1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4077,4348,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,4898,5219,0
1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4064,4613,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,1612,2507,0
1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,131,6050,0
0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2020,4384,0
0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,806,4809,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,6361,3136,0
0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,4979,5046,0
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,6512,3891,0
0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,4022,3875,0
0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,1670,2819,0
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,5183,5096,0
1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,5854,3520,0
1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,5989,4265,0
1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,3457,4111,0
0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2404,3248,0
1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1159,4600,0
0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,628,3443,0
1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2074,5381,0
0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,1702,3637,0
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1147,5471,0
1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,521,4533,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,187,6466,0
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,5878,4394,0
0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,4325,3291,0
1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4184,4161,0
1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,4525,3922,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,2866,5667,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,405,3122,0
1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,5282,5649,0
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,6115,4388,0
1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3084,5488,0
0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1289,5418,0
0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2061,5873,0
0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,3982,5555,0
1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,4388,6236,0
1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,2694,4648,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1205,5335,0
1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1409,4337,0
1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,5633,5915,0
1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,4763,4615,0
0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,5461,5313,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,4930,4453,0
1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,438,5322,0
0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,6468,2580,0
1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3276,4903,0
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,4454,3533,0
0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2557,4577,0
0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,6521,5631,0
1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2440,2300,0
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,975,5748,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,2227,2650,0
0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,4752,4778,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,5785,4495,0
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,430,5151,0
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3283,2125,0
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,4918,6139,0
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,5625,2577,0
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2447,6250,0
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,3994,4492,0
0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,608,4559,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,5150,4658,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,5357,2682,0
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,309,3650,0
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,6375,4159,0
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,5621,5867,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,5377,4852,0
1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,6197,4975,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,3734,4138,0
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,3650,5019,0
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,689,4792,0
0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,3724,6308,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,4354,2088,0
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,1648,3215,0
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2370,3570,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,2279,2966,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,2388,5332,0
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,4480,4031,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,6437,3843,0
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,6195,3202,0
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2590,5546,0
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,4838,6499,0
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,4393,4292,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,2341,3705,0
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,1975,3900,0
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1323,5341,0
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1099,5574,0
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,6025,4501,0
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,4281,5823,0
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,3942,4623,0
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,3925,6069,0
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,5397,5980,0
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,6206,5754,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,3739,4427,0
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,3651,5597,0
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,3535,2191,0
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,2216,5100,0
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,1909,5689,0
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,540,3971,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,492,4535,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,6097,4927,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,4843,3172,0
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,282,5293,0
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,3705,6035,0
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,1631,4509,0
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,1704,2297,0
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,5828,4427,0
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,4112,4430,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,400,6403,0
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,766,2989,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,4079,2724,0
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,429,5080,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,571,6108,0
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,4653,4415,0
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,5036,4520,0
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,5948,5254,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,5808,3614,0
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3133,5151,0
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,4569,5388,0
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4047,5058,0
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,490,4452,0
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,4614,4912,0
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,4708,5679,0
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,2677,5750,0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,2042,3518,0
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3069,4040,0
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,6171,2616,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,4233,3007,0
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,308,4481,0
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4095,5504,0
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,4968,2762,0
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,5165,2635,0
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4197,4166,0
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,3036,3929,0
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,586,2942,0
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1148,3571,0
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,2629,5511,0
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,1805,2504,0
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2368,5094,0
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,3522,2576,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,674,5011,0
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,5313,5617,0
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,1793,2049,0
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,12,2555,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,239,4193,0
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3292,3509,0
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,6496,5878,0
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,699,5574,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,5752,2631,0
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,2641,5753,0
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,195,2875,0
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,3710,4546,0
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,6121,3355,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,1613,4836,0
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,2267,4843,0
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3047,4671,0
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,926,3969,0
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,6034,4004,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,463,4278,0
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,4584,2370,0
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,75,2964,0
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,3443,5903,0
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,6386,4279,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,2045,5318,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,5210,4493,0
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,4633,6072,0
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,3713,4964,0
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,5363,4960,0
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,1811,3884,0
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,2028,5471,0
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,4973,5865,0
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,5396,2360,0
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,4347,5791,0
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,4282,4084,0
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,1964,5125,0
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,2515,5232,0
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,5435,2507,0
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,2839,4176,0
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1602,3607,0
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,2193,5417,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,3003,4277,0
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,6479,4224,0
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1402,4418,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,1954,2783,0
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,6052,4873,0
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,3118,3094,0
0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,3077,3353,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,526,4208,0
0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,4809,4135,0
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,5536,5961,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,177,5252,0
0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,19.6,5651,5730,0
0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,6311,3280,0
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,19.6,5842,4623,0
0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,5925,5850,0
1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,6332,2731,0
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,34,3260,0
1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,4874,5404,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,20.0,2389,3705,0
0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,78.45,2716,5468,0
0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,137,4797,0
0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,2947,2629,0
0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,3654,5395,0
1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,61.55,185,5831,0
1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,4367,3880,0
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,40.3,1105,3424,0
0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,5592,3950,0
0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,484,4196,0
0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,3420,6469,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,737,5261,0
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,929,5537,0
1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,2287,3463,0
1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,3871,5918,0
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,4209,4151,0
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,5794,4331,0
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,2165,2333,0
0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,1050,5038,0
0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,5410,4883,0
0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3314,6354,0
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,5437,6193,0
0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4167,4712,0
0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,672,5701,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,4145,2978,0
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,984,4772,0
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,2981,3057,0
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,3608,5117,0
1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,47,2715,0
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,5554,4751,0
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,94.25,5409,6295,0
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,47.05,2838,6302,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,20.55,460,4565,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.65,5317,4925,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,5505,2422,0
1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,81.0,4749,4237,0
1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,985,3503,0
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1363,5187,0
0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,5756,4948,0
0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,85.0,4551,5472,0
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,19.75,2544,5433,0
0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,23.9,6483,5685,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1493,5916,0
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,4032,2675,0
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,54.15,22,3527,0
0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,59.8,255,3652,0
0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,83.85,3061,4294,0
0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,104.9,5438,4892,0
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,75.3,1022,2847,0
1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,4359,3804,0
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,5939,6419,0
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,73.85,3103,4740,0
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,19.3,830,5028,0
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,118.2,6226,4886,0
0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,5652,4298,0
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,59.45,3092,2393,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1044,5206,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,2430,4947,0
1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,93.55,4960,5774,0
0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,59.3,2850,6287,0
0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,109.8,4988,5648,0
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,234,3157,0
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,39.9,1654,6371,0
0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,64.9,3253,5040,0
0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,53.4,3097,5990,0
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,24.9,4143,4033,0
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,44.7,2398,4270,0
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,114.0,6089,5600,0
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,20.25,6305,3879,0
1,1,1,0,67,1,2,1,2,2,0,0,0,0,0,0,0,83.85,4625,5261,0
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,20.2,4231,3594,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,4780,5949,0
1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,20.35,6415,6391,0
1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,90.0,1658,4999,0
0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3130,5261,0
0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,99.1,3318,4599,0
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,66.9,3894,5059,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,25.85,2159,4467,0
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,91.05,2479,2716,0
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,20.95,499,4425,0
0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,109.2,5875,6130,0
0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,85.8,1815,5700,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,19.65,2696,4841,0
0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,20.5,3256,4486,0
0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,89.65,2904,4844,0
1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,74.35,4456,2463,0
0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,49.45,2511,4277,0
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,89.1,1091,3624,0
1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,75.15,3018,5837,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.65,2533,4510,0
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,90.05,3531,3291,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.4,1482,5566,0
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,88.75,4464,6492,0
